"No","지역명","자치단체코드","자치단체명","2018","2017","2016","2015","2014","2018","2017","2016","2015","2014","2018","2017","2016","2015","2014"
"1","서울","1100000","서울본청","857925964306","672683440029","647763873904","386932994906","579285172682","32696693561219","22077574113882","20683816825500","18448024250827","16912580407640","2.62","3.05","3.13","2.1","3.43"
"2","서울","1111000","서울종로구","39833659090","38264970160","37305877160","17581150130","40633500620","390773930730","357628959800","322390622300","291938160920","276725242730","10.19","10.7","11.57","6.02","14.68"
"3","서울","1112000","서울중구","38071378322","36656604416","35200004281","17857395260","33457010030","392768667537","338316703205","320498552207","274018216798","271717632350","9.69","10.83","10.98","6.52","12.31"
"4","서울","1113000","서울용산구","47225875255","43482155946","41481865330","15533324670","41617217060","364558221843","339546771619","306842788699","282550929941","267307024550","12.95","12.81","13.52","5.5","15.57"
"5","서울","1114000","서울성동구","83233953950","78108285980","71381500180","61230223750","66013570510","471019958432","432336341550","379633976240","357723213820","334523153300","17.67","18.07","18.8","17.12","19.73"
"6","서울","1115000","서울광진구","78716549122","76388801940","74069738600","68914657880","75297068900","481121135653","438189753498","391349103875","364590710220","328991213496","16.36","17.43","18.93","18.9","22.89"
"7","서울","1116000","서울동대문구","92354869450","86191043130","80389130700","69093433510","74157919190","566089704920","498859959828","439807798689","404255415106","372741478298","16.31","17.28","18.28","17.09","19.9"
"8","서울","1117000","서울중랑구","114596514550","108956364060","102411324090","85563133100","97760597670","593932185488","516103223568","468773116217","441696170263","409712509428","19.29","21.11","21.85","19.37","23.86"
"9","서울","1118000","서울성북구","119041209850","115414596498","111558041384","49449032886","107226286795","644686461529","584249954994","532950470552","495393629284","462474428446","18.46","19.75","20.93","9.98","23.19"
"10","서울","1119000","서울강북구","69265360764","70052772737","67742415261","64582192698","65630411197","565232056564","512352484798","460513072008","424830787877","380218902078","12.25","13.67","14.71","15.2","17.26"
"11","서울","1120000","서울도봉구","77869111545","77092967255","75007518550","33924541866","90247041951","531803564019","474258667608","419877153003","398289744434","353369169695","14.64","16.26","17.86","8.52","25.54"
"12","서울","1121000","서울노원구","185678007640","177004972920","170882556500","15047687650","171752089010","810982703975","759465797352","676837463750","623848341650","563038645490","22.9","23.31","25.25","2.41","30.5"
"13","서울","1122000","서울은평구","118051824312","114225972110","119083214990","101101283565","117887019016","673609057622","593290859278","536081609452","502421998273","450816259315","17.53","19.25","22.21","20.12","26.15"
"14","서울","1123000","서울서대문구","76798336180","73104060940","71103022950","55107900670","64634337170","489641397469","461619949856","388644223494","347927717561","321099895153","15.68","15.84","18.3","15.84","20.13"
"15","서울","1124000","서울마포구","99284520481","93722391640","78555574684","75063321287","74018076514","529465503416","471923176376","441531557010","411311073415","370878977500","18.75","19.86","17.79","18.25","19.96"
