"No","지역명","자치단체코드","자치단체명","행사축제명","2023","2022","2021","2020","2019","2023","2022","2021","2020","2019","2023","2022","2021","2020","2019"
"1","서울","1100000","서울본청","2021년 서울패션위크(춘계 및 추계) 행사","0","0","5323490000","0","0","0","0","0","0","0","0","0","5323490000","0","0"
"2","서울","1100000","서울본청","2022 서울라이트 광화문 빛축제","0","2631000000","0","0","0","0","0","0","0","0","0","2631000000","0","0","0"
"3","서울","1100000","서울본청","2022년 서울패션위크(춘계 및 추계) 행사","0","6314061970","0","0","0","0","0","0","0","0","0","6314061970","0","0","0"
"4","서울","1100000","서울본청","2023년 서울패션위크(춘계 및 추계) 행사","6425541710","0","0","0","0","0","0","0","0","0","6425541710","0","0","0","0"
"5","서울","1100000","서울본청","2023년 잠수교『찐』플리마켓 행사","536553000","0","0","0","0","0","0","0","0","0","536553000","0","0","0","0"
"6","서울","1100000","서울본청","Try Everything 2022","0","1788463660","0","0","0","0","0","0","0","0","0","1788463660","0","0","0"
"7","서울","1100000","서울본청","Try Everything 2023","2015371000","0","0","0","0","0","0","0","0","0","2015371000","0","0","0","0"
"8","서울","1100000","서울본청","광화문ㆍ뚝섬 나눔장터 운영","0","0","0","0","713366630","0","0","0","0","0","0","0","0","0","713366630"
"9","서울","1100000","서울본청","남산 봉수의식 등 전통문화 재현행사","624900000","690400000","659570000","0","0","0","0","0","0","0","624900000","690400000","659570000","0","0"
"10","서울","1100000","서울본청","남산 봉수의식 등 전통문화 행사","0","0","0","797050000","759188340","0","0","0","0","0","0","0","0","797050000","759188340"
"11","서울","1100000","서울본청","도심권 차없는 거리 문화행사","0","0","0","0","689000000","0","0","0","0","0","0","0","0","0","689000000"
"12","서울","1100000","서울본청","도심권 차없는 거리 행사","0","0","649693760","0","0","0","0","0","0","0","0","0","649693760","0","0"
"13","서울","1100000","서울본청","문화가 흐르는 서울광장 행사","0","0","0","724400000","975300000","0","0","0","0","0","0","0","0","724400000","975300000"
"14","서울","1100000","서울본청","문화가 흐르는 예술마당","1500000000","700000000","0","0","0","0","0","0","0","0","1500000000","700000000","0","0","0"
"15","서울","1100000","서울본청","문화로 토닥토닥 찾아가는 공연","0","0","530992000","0","0","0","0","0","0","0","0","0","530992000","0","0"
"16","서울","1100000","서울본청","서울 365 거리공연 운영","0","1106000000","1083500000","1329750000","0","0","0","0","0","0","0","1106000000","1083500000","1329750000","0"
"17","서울","1100000","서울본청","서울 드럼 페스티벌","0","0","610000000","0","0","0","0","0","0","0","0","0","610000000","0","0"
"18","서울","1100000","서울본청","서울 뮤직페스티벌","1062000000","1180000000","0","0","1500000000","0","0","0","0","0","1062000000","1180000000","0","0","1500000000"
"19","서울","1100000","서울본청","서울 뮤직페스티벌(서울×음악여행)","0","0","0","1514000000","0","0","0","0","0","0","0","0","0","1514000000","0"
"20","서울","1100000","서울본청","서울거리공연 구석구석라이브 운영","1350000000","0","0","0","0","0","0","0","0","0","1350000000","0","0","0","0"
"21","서울","1100000","서울본청","서울거리공연 운영","0","0","0","0","970000000","0","0","0","0","0","0","0","0","0","970000000"
"22","서울","1100000","서울본청","서울국제관광산업박람회","0","0","0","0","880000000","0","0","0","0","0","0","0","0","0","880000000"
"23","서울","1100000","서울본청","서울국제만화애니메이션페스티벌","0","0","0","0","570000000","0","0","0","0","0","0","0","0","0","570000000"
"24","서울","1100000","서울본청","서울국제만화애니메이션페스티벌(SICAF)","0","0","570000000","570000000","0","0","0","0","0","0","0","0","570000000","570000000","0"
"25","서울","1100000","서울본청","서울국제트래블마트(관광산업박람회)","0","0","0","836700000","0","0","0","0","0","0","0","0","0","836700000","0"
"26","서울","1100000","서울본청","서울김장문화제","0","0","0","0","930012510","0","0","0","0","0","0","0","0","0","930012510"
"27","서울","1100000","서울본청","서울도시건축비엔날레","6137373179","1079211450","5142816000","0","0","0","0","298614600","0","0","6137373179","1079211450","4844201400","0","0"
"28","서울","1100000","서울본청","서울라이트 광화문 빛축제 ","3670000000","0","0","0","0","0","0","0","0","0","3670000000","0","0","0","0"
"29","서울","1100000","서울본청","서울라이트 한강 빛섬축제","1427250000","0","0","0","0","0","0","0","0","0","1427250000","0","0","0","0"
"30","서울","1100000","서울본청","서울밤도깨비 야시장","0","0","0","0","2345999136","0","0","0","0","0","0","0","0","0","2345999136"
"31","서울","1100000","서울본청","서울빛초롱 축제(등 축제)","0","0","0","0","821783870","0","0","0","0","0","0","0","0","0","821783870"
"32","서울","1100000","서울본청","서울정원박람회","1392508960","915664330","2102559790","0","1592390930","0","0","0","0","0","1392508960","915664330","2102559790","0","1592390930"
"33","서울","1100000","서울본청","서울특별시장기 생활체육대회","0","0","0","0","670164000","0","0","0","0","0","0","0","0","0","670164000"
"34","서울","1100000","서울본청","스타트업 서울 2019 : Tech-Rise (구 서울창업박람회)","0","0","0","0","974403000","0","0","0","0","0","0","0","0","0","974403000"
"35","서울","1100000","서울본청","연등 축제(연등회 행사 지원)","0","0","0","0","900000000","0","0","0","0","0","0","0","0","0","900000000"
"36","서울","1100000","서울본청","왕궁수문장 교대의식 재현","2084991620","1915230000","2442984000","2899464800","2903000000","0","0","0","0","0","2084991620","1915230000","2442984000","2899464800","2903000000"
"37","서울","1100000","서울본청","정조대왕 능행차 재현 행사","628764120","634670000","0","0","1121407430","0","0","0","0","0","628764120","634670000","0","0","1121407430"
