"No","지역명","자치단체코드","자치단체명","행사축제명","2013","2012","2011","2010","2009","2013","2012","2011","2010","2009","2013","2012","2011","2010","2009"
"1","서울","1100000","서울본청","고궁을 무대로한 뮤지컬 공연","0","466139000","0","0","0","0","31759000","0","0","0","0","434380000","0","0","0"
"2","서울","1100000","서울본청","남산 봉수의식 등 전통문화 행사","711330100","728500000","0","0","0","0","0","0","0","0","711330100","728500000","0","0","0"
"3","서울","1100000","서울본청","사랑의 문화 나눔","0","596248000","0","0","0","0","0","0","0","0","0","596248000","0","0","0"
"4","서울","1100000","서울본청","서울 문화의 밤","585000000","0","0","0","0","0","0","0","0","0","585000000","0","0","0","0"
"5","서울","1100000","서울본청","서울빛초롱 축제(등 축제)","1111174280","1588019000","0","0","0","0","0","0","0","0","1111174280","1588019000","0","0","0"
"6","서울","1100000","서울본청","세계 한상대회","0","551102000","0","0","0","0","0","0","0","0","0","551102000","0","0","0"
"7","서울","1100000","서울본청","세계청소년야구선수권대회","0","1200000000","0","0","0","0","0","0","0","0","0","1200000000","0","0","0"
"8","서울","1100000","서울본청","아시아태평양 농아인 경기대회","0","999500000","0","0","0","0","350000000","0","0","0","0","649500000","0","0","0"
"9","서울","1100000","서울본청","연등회 연등 축제","700000000","500000000","0","0","0","0","0","0","0","0","700000000","500000000","0","0","0"
"10","서울","1100000","서울본청","왕궁수문장 교대의식 재현","2086759000","2094015000","0","0","0","0","0","0","0","0","2086759000","2094015000","0","0","0"
"11","서울","1100000","서울본청","우리동네 예술학교","809000000","0","0","0","0","0","0","0","0","0","809000000","0","0","0","0"
"12","서울","1100000","서울본청","전통무예 시범공연 및 체험행사 운영","1032250000","0","0","0","0","44000000","0","0","0","0","988250000","0","0","0","0"
"13","서울","1100000","서울본청","하이서울 페스티벌","1591343500","2703725000","0","0","0","0","0","0","0","0","1591343500","2703725000","0","0","0"
"14","서울","1115000","서울광진구","서울동화축제","360683000","0","0","0","0","199854000","0","0","0","0","160829000","0","0","0","0"
"15","서울","1119000","서울강북구","4.19혁명국민문화제","465000000","0","0","0","0","445000000","0","0","0","0","20000000","0","0","0","0"
"16","서울","1129000","서울영등포구","한강 여의도 봄꽃축제","417824000","427572000","0","0","0","0","20000000","0","0","0","417824000","407572000","0","0","0"
"17","서울","1133000","서울강남구","강남 패션페스티벌","498800000","0","0","0","0","0","0","0","0","0","498800000","0","0","0","0"
"18","서울","1133000","서울강남구","강남구민체육대회","366116330","351400000","0","0","0","0","0","0","0","0","366116330","351400000","0","0","0"
"19","서울","1133000","서울강남구","국제평화마라톤","412911330","397441000","0","0","0","0","0","0","0","0","412911330","397441000","0","0","0"
"20","서울","1134000","서울송파구","한성백제문화제","342689658","366308000","0","0","0","70800000","80000000","0","0","0","271889658","286308000","0","0","0"
"21","서울","1135000","서울강동구","강동선사문화축제","382375910","363509000","0","0","0","30000000","90000000","0","0","0","352375910","273509000","0","0","0"
"22","부산","2600000","부산본청","국제게임전시회 (지스타)","1474427000","1900000000","0","0","0","0","600000000","0","0","0","1474427000","1300000000","0","0","0"
"23","부산","2600000","부산본청","부산국제건축문화제","598708399","0","0","0","0","0","0","0","0","0","598708399","0","0","0","0"
"24","부산","2600000","부산본청","부산국제광고제","1663246046","1600000000","0","0","0","886488076","800000000","0","0","0","776757970","800000000","0","0","0"
"25","부산","2600000","부산본청","부산국제록페스티벌","500000000","0","0","0","0","0","0","0","0","0","500000000","0","0","0","0"
"26","부산","2600000","부산본청","부산국제수산무역 EXPO","0","555000000","0","0","0","0","80000000","0","0","0","0","475000000","0","0","0"
"27","부산","2600000","부산본청","부산국제신발피혁전시회","660000000","0","0","0","0","0","0","0","0","0","660000000","0","0","0","0"
"28","부산","2600000","부산본청","부산국제연극제","600000000","500000000","0","0","0","200000000","100000000","0","0","0","400000000","400000000","0","0","0"
